CustomerID,Recency,Frequency,Monetary,Recency_Log,Frequency_Log,Monetary_Log,Customer_Value_Level
13532,34,1,210.31,3.5553480614894135,0.6931471805599453,5.353326249578836,Thap
13533,183,3,269.09,5.214935757608986,1.3862943611198906,5.598755236788495,Thap
13534,2,25,5870.08,1.0986122886681098,3.258096538021482,8.677793882270105,Cao
13536,1,7,3444.39,0.6931471805599453,2.0794415416798357,8.144792384587438,Cao
13538,43,7,1280.85,3.784189633918261,2.0794415416798357,7.156059625954846,Cao
13539,86,3,631.34,4.465908118654584,1.3862943611198906,6.449427224173901,Trung_binh
13544,40,2,276.06,3.713572066704308,1.0986122886681098,5.624234089229733,Thap
13546,12,3,621.09,2.5649493574615367,1.3862943611198906,6.433084776805697,Trung_binh
13548,96,2,678.16,4.574710978503383,1.0986122886681098,6.520856740447811,Trung_binh
13549,26,7,918.2,3.295836866004329,2.0794415416798357,6.823503726534546,Trung_binh
13551,319,1,91.80000000000001,5.768320995793772,0.6931471805599453,4.530446639792155,Thap
13552,66,12,3740.07,4.204692619390966,2.5649493574615367,8.227126945747532,Cao
13555,74,4,4098.88,4.31748811353631,1.6094379124341003,8.318712983971391,Cao
13557,28,2,584.06,3.367295829986474,1.0986122886681098,6.371714406075083,Trung_binh
13558,6,4,594.52,1.9459101490553132,1.6094379124341003,6.389434973453886,Trung_binh
13560,7,1,171.42000000000002,2.0794415416798357,0.6931471805599453,5.149933360781779,Thap
13561,216,1,141.85999999999999,5.37989735354046,0.6931471805599453,4.961865129726826,Thap
13562,82,3,1799.33,4.418840607796598,1.3862943611198906,7.495725260414088,Cao
13563,84,2,777.53,4.442651256490317,1.0986122886681098,6.657407526177046,Trung_binh
13564,144,3,1724.67,4.976733742420574,1.3862943611198906,7.453370659852556,Cao
13565,19,2,240.22,2.995732273553991,1.0986122886681098,5.485709380155097,Thap
13566,41,2,856.84,3.7376696182833684,1.0986122886681098,6.75441760191189,Trung_binh
13568,173,1,187.05,5.159055299214529,0.6931471805599453,5.2367078849163455,Thap
13569,17,2,338.62,2.8903717578961645,1.0986122886681098,5.8278273455181555,Thap
13570,243,1,239.49,5.497168225293202,0.6931471805599453,5.482678508639762,Thap
13571,13,12,2088.94,2.6390573296152584,2.5649493574615367,7.644890636412799,Cao
13572,206,1,1384.25,5.332718793265369,0.6931471805599453,7.233635907747459,Cao
13573,50,2,290.25,3.9318256327243257,1.0986122886681098,5.674182004879911,Thap
13575,23,5,732.0699999999999,3.1780538303479458,1.791759469228055,6.597241195280628,Trung_binh
13576,10,18,6717.34,2.3978952727983707,2.9444389791664403,8.812596379192264,Cao
13577,25,4,1687.6000000000001,3.258096538021482,1.6094379124341003,7.4316550622354,Cao
13579,15,2,467.04,2.772588722239781,1.0986122886681098,6.148553762350757,Trung_binh
13581,309,1,118.0,5.736572297479192,0.6931471805599453,4.77912349311153,Thap
13583,156,1,781.03,5.056245805348308,0.6931471805599453,6.661893102980819,Trung_binh
13584,307,1,142.4,5.730099782973574,0.6931471805599453,4.96563792816552,Thap
13587,64,1,712.4,4.174387269895637,0.6931471805599453,6.570042272924791,Trung_binh
13588,16,9,2478.95,2.833213344056216,2.302585092994046,7.815993677665464,Cao
13589,15,2,379.65,2.772588722239781,1.0986122886681098,5.941880317752221,Thap
13590,11,6,1981.92,2.4849066497880004,1.9459101490553132,7.592325784791223,Cao
13591,65,3,1117.13,4.189654742026425,1.3862943611198906,7.019412926024925,Trung_binh
13592,36,4,247.95999999999998,3.6109179126442243,1.6094379124341003,5.5172922409900265,Thap
13593,108,5,2011.88,4.6913478822291435,1.791759469228055,7.607321811344266,Cao
13594,53,1,396.97,3.9889840465642745,0.6931471805599453,5.986376625559036,Trung_binh
13596,6,2,664.11,1.9459101490553132,1.0986122886681098,6.499952440510379,Trung_binh
13598,47,1,160.04,3.871201010907891,0.6931471805599453,5.081652781331536,Thap
13599,1,21,5149.92,0.6931471805599453,3.091042453358316,8.546930618480117,Cao
13600,312,1,219.52,5.746203190540153,0.6931471805599453,5.395988393721483,Thap
13601,45,2,693.32,3.828641396489095,1.0986122886681098,6.54293294933599,Trung_binh
13602,65,1,428.89,4.189654742026425,0.6931471805599453,6.063529362008149,Trung_binh
13603,26,1,164.34,3.295836866004329,0.6931471805599453,5.108003959824529,Thap
13606,29,3,276.75,3.4011973816621555,1.3862943611198906,5.6267214285197396,Thap
13607,40,1,675.51,3.713572066704308,0.6931471805599453,6.516947229467592,Trung_binh
13610,12,7,1082.33,2.5649493574615367,2.0794415416798357,6.987794909727863,Trung_binh
13611,89,3,1154.4,4.499809670330265,1.3862943611198906,7.052201883347165,Trung_binh
13614,24,4,1585.46,3.2188758248682006,1.6094379124341003,7.369260397972974,Cao
13615,319,1,417.69,5.768320995793772,0.6931471805599453,6.037130789291114,Trung_binh
13617,40,3,544.18,3.713572066704308,1.3862943611198906,6.301116015363744,Trung_binh
13618,174,1,177.34,5.1647859739235145,0.6931471805599453,5.183691840706733,Thap
13621,117,1,213.85,4.770684624465665,0.6931471805599453,5.3699401102210045,Thap
13623,31,5,727.74,3.4657359027997265,1.791759469228055,6.591317015443623,Trung_binh
13626,253,1,257.23,5.537334267018537,0.6931471805599453,5.5538506606638975,Thap
13627,59,5,1638.47,4.0943445622221,1.791759469228055,7.402128297855622,Cao
13629,23,11,7792.36,3.1780538303479458,2.4849066497880004,8.961027368080067,Cao
13630,5,7,2031.78,1.791759469228055,2.0794415416798357,7.617159593311352,Cao
13631,100,11,3070.42,4.61512051684126,2.4849066497880004,8.029895274358873,Cao
13632,25,5,2118.93,3.258096538021482,1.791759469228055,7.659138348252998,Cao
13634,33,5,1547.3600000000001,3.5263605246161616,1.791759469228055,7.344951585251755,Cao
13635,68,1,1071.03,4.23410650459726,0.6931471805599453,6.977309326313799,Trung_binh
13636,37,5,949.12,3.6375861597263857,1.791759469228055,6.856588292406893,Trung_binh
13637,52,3,804.3,3.970291913552122,1.3862943611198906,6.6912148788015,Trung_binh
13638,16,1,122.64,2.833213344056216,0.6931471805599453,4.817374117263916,Thap
13639,74,1,1033.34,4.31748811353631,0.6931471805599453,6.941518821134943,Trung_binh
13642,216,1,312.28,5.37989735354046,0.6931471805599453,5.7470973593421455,Thap
13643,31,3,519.44,3.4657359027997265,1.3862943611198906,6.254674607635275,Trung_binh
13644,16,4,2624.26,2.833213344056216,1.6094379124341003,7.87293521773988,Cao
13645,120,1,252.1,4.795790545596741,0.6931471805599453,5.533784667551078,Thap
13647,10,4,1648.1200000000001,2.3978952727983707,1.6094379124341003,7.4079970912884825,Cao
13649,257,2,346.6,5.552959584921617,1.0986122886681098,5.851052393391237,Thap
13650,17,6,1836.34,2.8903717578961645,1.9459101490553132,7.516074152465826,Cao
13651,35,2,94.2,3.58351893845611,1.0986122886681098,4.55597994179732,Thap
13652,46,3,1095.08,3.8501476017100584,1.3862943611198906,6.999495457544853,Trung_binh
13654,43,6,2707.33,3.784189633918261,1.9459101490553132,7.90408748775984,Cao
13655,114,2,932.97,4.74493212836325,1.0986122886681098,6.83944431779864,Trung_binh
13656,165,2,379.65,5.111987788356544,1.0986122886681098,5.941880317752221,Thap
13657,11,2,382.14,2.4849066497880004,1.0986122886681098,5.948400457636955,Thap
13658,10,5,2639.17,2.3978952727983707,1.791759469228055,7.878598588006555,Cao
13659,206,2,1563.0,5.332718793265369,1.0986122886681098,7.355001921105257,Cao
13662,86,3,881.26,4.465908118654584,1.3862943611198906,6.782486797146853,Trung_binh
13663,179,1,189.47,5.19295685089021,0.6931471805599453,5.249494701850468,Thap
13666,60,3,84.65,4.110873864173311,1.3862943611198906,4.450269224770129,Thap
13667,149,1,299.05,5.0106352940962555,0.6931471805599453,5.703949127435522,Thap
13668,3,21,6309.83,1.3862943611198906,3.091042453358316,8.750022484127467,Cao
13669,51,2,218.55,3.9512437185814275,1.0986122886681098,5.391579997007726,Thap
13670,75,1,349.7,4.330733340286331,0.6931471805599453,5.859931157146132,Thap
13672,301,2,186.39000000000001,5.71042701737487,1.0986122886681098,5.233192006587575,Thap
13673,19,2,387.44,2.995732273553991,1.0986122886681098,5.962138717726154,Thap
13675,151,2,486.82000000000005,5.0238805208462765,1.0986122886681098,6.189946485351331,Trung_binh
13678,152,1,232.6,5.030437921392435,0.6931471805599453,5.453610250954072,Thap
13680,1,4,3719.12,0.6931471805599453,1.6094379124341003,8.221511204811428,Cao
13681,18,4,827.83,2.9444389791664403,1.6094379124341003,6.720015067761323,Trung_binh
13682,187,1,59.5,5.236441962829949,0.6931471805599453,4.102643365036796,Thap
13684,286,1,65.13,5.659482215759621,0.6931471805599453,4.191622501686571,Thap
13685,3,7,3119.44,1.3862943611198906,2.0794415416798357,8.045729296501372,Cao
13686,183,1,72.0,5.214935757608986,0.6931471805599453,4.290459441148391,Thap
13689,63,1,910.0,4.1588830833596715,0.6931471805599453,6.814542897259958,Trung_binh
13690,59,1,172.25,4.0943445622221,0.6931471805599453,5.1547356380700124,Thap
13692,25,3,1488.32,3.258096538021482,1.3862943611198906,7.30607491892943,Cao
13694,4,50,65039.62,1.6094379124341003,3.9318256327243257,11.082767276771584,Cao
13695,31,15,2504.13,3.4657359027997265,2.772588722239781,7.826095908379989,Cao
13697,39,1,151.29999999999998,3.6888794541139363,0.6931471805599453,5.025852259901116,Thap
13699,155,1,308.58000000000004,5.049856007249537,0.6931471805599453,5.735216540145732,Thap
13700,26,10,2248.63,3.295836866004329,2.3978952727983707,7.718521037231551,Cao
13703,318,1,99.5,5.765191102784844,0.6931471805599453,4.61015772749913,Thap
13704,5,9,2308.06,1.791759469228055,2.302585092994046,7.744595794291895,Cao
13705,8,3,711.86,2.1972245773362196,1.3862943611198906,6.569285047698251,Trung_binh
13706,303,1,330.79,5.717027701406222,0.6931471805599453,5.8045022386644325,Thap
13707,267,2,806.41,5.5909869805108565,1.0986122886681098,6.693831593776871,Trung_binh
13708,271,1,285.33,5.605802066295998,0.6931471805599453,5.657144991804844,Thap
13709,4,13,6307.650000000001,1.6094379124341003,2.6390573296152584,8.74967698652825,Cao
13710,32,1,180.48,3.4965075614664802,0.6931471805599453,5.201145454795763,Thap
13711,219,2,252.06,5.393627546352362,1.0986122886681098,5.5336266147611175,Thap
13712,247,1,228.84,5.5134287461649825,0.6931471805599453,5.437383414671034,Thap
13715,281,5,1077.39,5.641907070938114,1.791759469228055,6.983224467118015,Trung_binh
13716,269,1,138.28,5.598421958998375,0.6931471805599453,4.936486295459933,Thap
13717,32,6,1445.01,3.4965075614664802,1.9459101490553132,7.276563318324119,Cao
13718,246,2,306.55,5.5093883366279774,1.0986122886681098,5.728637675654378,Thap
13719,15,5,1041.68,2.772588722239781,1.791759469228055,6.949549600639115,Trung_binh
13720,117,4,799.9,4.770684624465665,1.6094379124341003,6.685736095329637,Trung_binh
13721,36,1,524.14,3.6109179126442243,0.6931471805599453,6.263664893709055,Trung_binh
13722,132,3,2375.41,4.890349128221754,1.3862943611198906,7.773346224518516,Cao
13723,217,1,199.85000000000002,5.384495062789089,0.6931471805599453,5.302558360805292,Thap
13725,50,8,1980.56,3.9318256327243257,2.1972245773362196,7.5916396922628975,Cao
13726,39,2,1079.6599999999999,3.6888794541139363,1.0986122886681098,6.985327244577021,Trung_binh
13727,29,2,333.48,3.4011973816621555,1.0986122886681098,5.81257708704831,Thap
13728,37,6,1016.14,3.6375861597263857,1.9459101490553132,6.924750046357999,Trung_binh
13730,136,2,752.6,4.919980925828125,1.0986122886681098,6.624861723262153,Trung_binh
13731,219,2,610.59,5.393627546352362,1.0986122886681098,6.416062123365316,Trung_binh
13732,28,1,491.86,3.367295829986474,0.6931471805599453,6.200225158054739,Trung_binh
13735,25,4,2883.54,3.258096538021482,1.6094379124341003,7.967120720822151,Cao
13736,5,2,729.8,1.791759469228055,1.0986122886681098,6.594139824503851,Trung_binh
13737,200,1,339.59999999999997,5.303304908059076,0.6931471805599453,5.830708768228588,Thap
13739,18,1,216.9,2.9444389791664403,0.6931471805599453,5.384036241950574,Thap
13740,241,1,350.75,5.488937726156687,0.6931471805599453,5.862920695994498,Thap
13741,72,3,668.4300000000001,4.290459441148391,1.3862943611198906,6.50642660402637,Trung_binh
13742,17,12,3107.87,2.8903717578961645,2.5649493574615367,8.04201459509639,Cao
13743,3,7,1341.6,1.3862943611198906,2.0794415416798357,7.2023633115046515,Cao
13744,95,2,1080.52,4.564348191467836,1.0986122886681098,6.9861227380561495,Trung_binh
13745,162,1,300.04,5.093750200806762,0.6931471805599453,5.707243146285182,Thap
13747,374,1,79.6,5.926926025970411,0.6931471805599453,4.389498649512583,Thap
13748,96,5,948.25,4.574710978503383,1.791759469228055,6.855672199111912,Trung_binh
13750,54,5,1647.26,4.007333185232471,1.791759469228055,7.407475465015805,Cao
13751,288,1,296.25,5.666426688112432,0.6931471805599453,5.694573535570891,Thap
13752,124,6,1175.38,4.8283137373023015,1.9459101490553132,7.07019720551526,Trung_binh
13753,288,1,741.26,5.666426688112432,0.6931471805599453,6.609699586102796,Trung_binh
13754,152,2,282.59999999999997,5.030437921392435,1.0986122886681098,5.647564794657972,Thap
13755,4,9,2108.06,1.6094379124341003,2.302585092994046,7.653997629576229,Cao
13756,2,14,5189.52,1.0986122886681098,2.70805020110221,8.55458916381921,Cao
13758,12,7,3190.55,2.5649493574615367,2.0794415416798357,8.068261971187837,Cao
13759,33,2,659.4100000000001,3.5263605246161616,1.0986122886681098,6.492860854269306,Trung_binh
13760,54,2,286.79,4.007333185232471,1.0986122886681098,5.662231047497966,Thap
13761,50,2,1070.65,3.9318256327243257,1.0986122886681098,6.976954795783142,Trung_binh
13762,219,1,306.72,5.393627546352362,0.6931471805599453,5.729190278590734,Thap
13763,63,1,1714.96,4.1588830833596715,0.6931471805599453,7.447727969752915,Cao
13764,71,3,1519.42,4.276666119016055,1.3862943611198906,7.3267418914616185,Cao
13767,2,37,17220.36,1.0986122886681098,3.6375861597263857,9.753905752795765,Cao
13769,2,10,2796.51,1.0986122886681098,2.3978952727983707,7.936485014799888,Cao
13771,64,4,2634.45,4.174387269895637,1.6094379124341003,7.876809224383177,Cao
13772,34,3,1122.63,3.5553480614894135,1.3862943611198906,7.024319794766853,Trung_binh
13774,82,1,345.0,4.418840607796598,0.6931471805599453,5.846438775057725,Thap
13777,1,33,25977.16,0.6931471805599453,3.5263605246161616,10.165011464005927,Cao
13778,103,1,178.7,4.6443908991413725,0.6931471805599453,5.191288793789513,Thap
13780,7,2,360.01,2.0794415416798357,1.0986122886681098,5.888905658780245,Thap
13781,251,1,127.84,5.529429087511423,0.6931471805599453,4.858571324462998,Thap
13782,13,6,908.86,2.6390573296152584,1.9459101490553132,6.8132907415215165,Trung_binh
13784,10,11,2462.79,2.3978952727983707,2.4849066497880004,7.809456093748633,Cao
13786,367,1,230.39999999999998,5.908082938168931,0.6931471805599453,5.444147814759576,Thap
13787,76,2,309.04,4.343805421853684,1.0986122886681098,5.736701321413311,Thap
13790,4,1,348.8,1.6094379124341003,0.6931471805599453,5.857361562584502,Thap
13791,128,2,1516.0,4.859812404361672,1.0986122886681098,7.324489979348532,Cao
13792,66,2,195.55,4.204692619390966,1.0986122886681098,5.280916851867869,Thap
13798,1,57,37153.85,0.6931471805599453,4.060443010546419,10.522849593441716,Cao
13799,117,2,688.86,4.770684624465665,1.0986122886681098,6.5364886784538845,Trung_binh
13800,310,1,558.32,5.739792912179234,0.6931471805599453,6.32672176017265,Trung_binh
13801,67,1,324.8,4.219507705176107,0.6931471805599453,5.786283696167945,Thap
13802,139,3,4599.42,4.941642422609304,1.3862943611198906,8.433902882657025,Cao
13803,255,1,277.07,5.545177444479562,0.6931471805599453,5.627872880555851,Thap
13804,31,7,2588.39,3.4657359027997265,2.0794415416798357,7.85917760571858,Cao
13805,52,2,924.6,3.970291913552122,1.0986122886681098,6.830442175879467,Trung_binh
13806,64,1,256.38,4.174387269895637,0.6931471805599453,5.550553592065519,Thap
13807,367,1,112.6,5.908082938168931,0.6931471805599453,4.732683506287051,Thap
13808,6,5,1747.66,1.9459101490553132,1.791759469228055,7.466605059322925,Cao
13809,305,1,155.05,5.723585101952381,0.6931471805599453,5.0501764687167885,Thap
13810,29,3,1499.01,3.4011973816621555,1.3862943611198906,7.313227053734746,Cao
13811,184,3,814.5,5.220355825078324,1.3862943611198906,6.703801422061068,Trung_binh
13812,42,3,539.0,3.7612001156935624,1.3862943611198906,6.29156913955832,Trung_binh
13813,40,4,1366.8600000000001,3.713572066704308,1.6094379124341003,7.221002753764198,Cao
13814,92,2,1579.12,4.532599493153256,1.0986122886681098,7.365256072504094,Cao
13815,22,4,4027.36,3.1354942159291497,1.6094379124341003,8.301114624224146,Cao
13816,24,2,571.6700000000001,3.2188758248682006,1.0986122886681098,6.3503096345809205,Trung_binh
13817,29,2,382.98,3.4011973816621555,1.0986122886681098,5.950590467898009,Thap
13819,302,3,1140.35,5.713732805509369,1.3862943611198906,7.039967051290641,Trung_binh
13821,145,2,385.64,4.983606621708336,1.0986122886681098,5.957494027536828,Thap
13822,6,2,632.0,1.9459101490553132,1.0986122886681098,6.450470422144176,Trung_binh
13823,19,2,957.66,2.995732273553991,1.0986122886681098,6.865536476045727,Trung_binh
13824,33,5,1698.94,3.5263605246161616,1.791759469228055,7.438348235303808,Cao
13826,176,1,189.5,5.176149732573829,0.6931471805599453,5.249652194566756,Thap
13827,58,3,409.8,4.07753744390572,1.3862943611198906,6.018106478054404,Trung_binh
13828,22,1,209.49,3.1354942159291497,0.6931471805599453,5.349438146055751,Thap
13831,16,6,2198.45,2.833213344056216,1.9459101490553132,7.695962608091198,Cao
13832,19,1,52.199999999999996,2.995732273553991,0.6931471805599453,3.9740583963475986,Thap
13833,159,1,383.85,5.075173815233827,0.6931471805599453,5.9528536479803265,Thap
13835,25,4,834.57,3.258096538021482,1.6094379124341003,6.728114126692287,Trung_binh
13837,212,2,266.59000000000003,5.3612921657094255,1.0986122886681098,5.589455958348054,Thap
13838,6,4,674.82,1.9459101490553132,1.6094379124341003,6.515926768396882,Trung_binh
13841,253,1,85.0,5.537334267018537,0.6931471805599453,4.454347296253507,Thap
13842,59,9,3385.62,4.0943445622221,2.302585092994046,8.127587652841866,Cao
13844,11,1,361.62,2.4849066497880004,0.6931471805599453,5.893355453997663,Thap
13845,65,1,312.98,4.189654742026425,0.6931471805599453,5.749329289612172,Thap
13846,25,3,865.0600000000001,3.258096538021482,1.3862943611198906,6.763954190227071,Trung_binh
13848,92,3,1255.0,4.532599493153256,1.3862943611198906,7.135687347028144,Cao
13849,52,2,1537.95,3.970291913552122,1.0986122886681098,7.338855644682132,Cao
13850,129,1,1595.48,4.867534450455582,0.6931471805599453,7.375556484672672,Cao
13851,96,3,2651.46,4.574710978503383,1.3862943611198906,7.883242790261331,Cao
13853,57,1,1090.14,4.060443010546419,0.6931471805599453,6.994978300240205,Trung_binh
13854,9,25,8109.5199999999995,2.302585092994046,3.258096538021482,9.000917263426343,Cao
13856,169,3,388.5,5.135798437050262,1.3862943611198906,5.964863865310803,Trung_binh
13858,57,1,216.17,4.060443010546419,0.6931471805599453,5.38068045697316,Thap
13859,326,1,201.16,5.7899601708972535,0.6931471805599453,5.309059463079938,Thap
13860,1,5,1245.9,0.6931471805599453,1.791759469228055,7.1284157500025405,Cao
13862,18,8,2209.36,2.9444389791664403,2.1972245773362196,7.700910677173299,Cao
13863,248,1,305.78,5.517452896464707,0.6931471805599453,5.726130878319963,Thap
13865,58,4,501.56,4.07753744390572,1.6094379124341003,6.219715035790337,Trung_binh
13866,74,1,145.67000000000002,4.31748811353631,0.6931471805599453,4.988185165258664,Thap
13867,31,3,1005.09,3.4657359027997265,1.3862943611198906,6.913826809878765,Trung_binh
13868,7,2,3192.54,2.0794415416798357,1.0986122886681098,8.068885298365506,Cao
13869,123,4,3083.65,4.820281565605037,1.6094379124341003,8.034193477715295,Cao
13870,2,8,2770.94,1.0986122886681098,2.1972245773362196,7.927302715053892,Cao
13871,23,13,6403.25,3.1780538303479458,2.6390573296152584,8.764717111455825,Cao
13873,120,3,389.6,4.795790545596741,1.3862943611198906,5.967684018442578,Trung_binh
13874,358,1,540.45,5.883322388488279,0.6931471805599453,6.294250726074389,Trung_binh
13875,54,5,1786.79,4.007333185232471,1.791759469228055,7.488735499171278,Cao
13876,64,1,122.7,4.174387269895637,0.6931471805599453,4.8178592793984425,Thap
13877,86,1,117.24,4.465908118654584,0.6931471805599453,4.772716457199891,Thap
13878,55,1,1271.57,4.02535169073515,0.6931471805599453,7.148793756734876,Cao
13880,21,13,3219.77,3.091042453358316,2.6390573296152584,8.077375740386112,Cao
13881,4,20,17159.52,1.6094379124341003,3.044522437723423,9.75036667561313,Cao
13882,3,5,1191.13,1.3862943611198906,1.791759469228055,7.083496902081326,Trung_binh
13883,11,5,2674.48,2.4849066497880004,1.791759469228055,7.891884082485146,Cao
13884,7,5,787.6,2.0794415416798357,1.791759469228055,6.670259221443527,Trung_binh
13885,189,2,506.8,5.247024072160486,1.0986122886681098,6.230087669270578,Trung_binh
13886,71,1,243.56,4.276666119016055,0.6931471805599453,5.499460677582579,Thap
13887,204,1,349.55,5.3230099791384085,0.6931471805599453,5.859503349652977,Thap
13888,120,2,595.67,4.795790545596741,1.0986122886681098,6.391364196743265,Trung_binh
13889,93,1,416.90000000000003,4.543294782270004,0.6931471805599453,6.03524216945387,Trung_binh
13890,1,10,1883.8100000000002,0.6931471805599453,2.3978952727983707,7.54158229904591,Cao
13892,27,4,632.97,3.332204510175204,1.6094379124341003,6.4520016347056774,Trung_binh
13893,298,1,821.1,5.700443573390687,0.6931471805599453,6.711862042158088,Trung_binh
13894,24,3,564.62,3.2188758248682006,1.3862943611198906,6.337922474636114,Trung_binh
13895,28,4,2593.07,3.367295829986474,1.6094379124341003,7.860983349863101,Cao
13897,50,1,311.16,3.9318256327243257,0.6931471805599453,5.743515876874802,Thap
13898,326,1,155.93,5.7899601708972535,0.6931471805599453,5.055799846050629,Thap
13899,16,2,388.52,2.833213344056216,1.0986122886681098,5.9649152118744455,Trung_binh
13900,183,3,740.95,5.214935757608986,1.3862943611198906,6.609281855452135,Trung_binh
13901,72,5,2867.2,4.290459441148391,1.791759469228055,7.961439934295112,Cao
13904,37,2,332.64,3.6375861597263857,1.0986122886681098,5.810062567373411,Thap
13908,80,4,2369.55,4.394449154672439,1.6094379124341003,7.770877274716226,Cao
13911,57,9,2580.91,4.060443010546419,2.302585092994046,7.856284714098846,Cao
13914,12,2,626.45,2.5649493574615367,1.0986122886681098,6.441663986556317,Trung_binh
13917,50,2,272.04,3.9318256327243257,1.0986122886681098,5.609618304598452,Thap
13918,50,2,1212.8400000000001,3.9318256327243257,1.0986122886681098,7.101544167216986,Cao
13919,59,2,384.81,4.0943445622221,1.0986122886681098,5.955345020301596,Thap
13922,352,1,172.25,5.8664680569332965,0.6931471805599453,5.1547356380700124,Thap
13923,54,1,351.13,4.007333185232471,0.6931471805599453,5.864000425598742,Thap
13924,2,6,1838.8500000000001,1.0986122886681098,1.9459101490553132,7.517439325540823,Cao
13925,93,4,678.25,4.543294782270004,1.6094379124341003,6.520989248306457,Trung_binh
13926,23,1,223.85000000000002,3.1780538303479458,0.6931471805599453,5.415433513216716,Thap
13927,75,1,348.99,4.330733340286331,0.6931471805599453,5.857904582646717,Thap
13928,11,4,464.57,2.4849066497880004,1.6094379124341003,6.143262461351643,Trung_binh
13929,169,2,842.65,5.135798437050262,1.0986122886681098,6.737737716644347,Trung_binh
13930,58,2,337.34,4.07753744390572,1.0986122886681098,5.824051307047146,Thap
13931,96,2,1237.53,4.574710978503383,1.0986122886681098,7.121680471486267,Cao
13932,295,1,307.4,5.69035945432406,0.6931471805599453,5.731397641689174,Thap
13933,109,2,608.7900000000001,4.700480365792417,1.0986122886681098,6.413114635600407,Trung_binh
13934,264,1,922.1,5.579729825986222,0.6931471805599453,6.8277375709961055,Trung_binh
13936,180,1,376.58,5.198497031265826,0.6931471805599453,5.933782466766897,Thap
13937,169,1,158.85,5.135798437050262,0.6931471805599453,5.074235875505851,Thap
13938,35,1,71.66,3.58351893845611,0.6931471805599453,4.2857910267930555,Thap
13939,23,3,568.55,3.1780538303479458,1.3862943611198906,6.344846575345921,Trung_binh
13940,17,4,839.14,2.8903717578961645,1.6094379124341003,6.73356854461668,Trung_binh
13941,22,5,5112.96,3.1354942159291497,1.791759469228055,8.539729334154528,Cao
13946,79,3,561.5699999999999,4.382026634673881,1.3862943611198906,6.332515570780452,Trung_binh
13947,65,1,90.6,4.189654742026425,0.6931471805599453,4.517431271680085,Thap
13948,361,1,102.0,5.8916442118257715,0.6931471805599453,4.634728988229636,Thap
13949,3,6,2427.32,1.3862943611198906,1.9459101490553132,7.794954939211736,Cao
13950,11,4,745.06,2.4849066497880004,1.6094379124341003,6.61480602592395,Trung_binh
13951,176,3,674.45,5.176149732573829,1.3862943611198906,6.5153791354156905,Trung_binh
13952,218,2,3251.071,5.389071729816501,1.0986122886681098,8.087047303147697,Cao
13953,7,7,3515.68,2.0794415416798357,2.0794415416798357,8.16527264169811,Cao
13954,2,2,439.92,1.0986122886681098,1.0986122886681098,6.088863453095115,Trung_binh
13955,154,2,322.96,5.043425116919247,1.0986122886681098,5.780620051380789,Thap
13956,5,5,1019.27,1.791759469228055,1.791759469228055,6.927822577132249,Trung_binh
13959,79,3,594.04,4.382026634673881,1.3862943611198906,6.388628630176759,Trung_binh
13960,21,2,230.22,3.091042453358316,1.0986122886681098,5.443369638247176,Thap
13962,22,2,169.55,3.1354942159291497,1.0986122886681098,5.139028508864655,Thap
13963,308,4,664.54,5.733341276897746,1.6094379124341003,6.500598741212994,Trung_binh
13967,146,1,80.7,4.990432586778736,0.6931471805599453,4.403054001865957,Thap
13969,7,18,9024.17,2.0794415416798357,2.9444389791664403,9.107772619588772,Cao
13971,19,8,2758.26,2.995732273553991,2.1972245773362196,7.922717806819661,Cao
13972,71,2,190.25,4.276666119016055,1.0986122886681098,5.253581472706645,Thap
13973,287,1,264.7,5.662960480135946,0.6931471805599453,5.582367852765768,Thap
13974,49,1,413.59000000000003,3.912023005428146,0.6931471805599453,6.027290080077415,Trung_binh
13975,31,6,2461.2400000000002,3.4657359027997265,1.9459101490553132,7.808826783715542,Cao
13976,207,1,357.98,5.337538079701318,0.6931471805599453,5.8832666766299955,Thap
13978,15,2,196.79000000000002,2.772588722239781,1.0986122886681098,5.287205861793318,Thap
13979,73,1,869.87,4.30406509320417,0.6931471805599453,6.769492711981713,Trung_binh
13980,60,1,200.14,4.110873864173311,0.6931471805599453,5.304001183016334,Thap
13982,39,4,1871.81,3.6888794541139363,1.6094379124341003,7.535195255760907,Cao
13983,30,12,2603.43,3.4339872044851463,2.5649493574615367,7.864969120264265,Cao
13984,27,5,920.51,3.332204510175204,1.791759469228055,6.8260136289229445,Trung_binh
13985,4,15,7060.13,1.6094379124341003,2.772588722239781,8.862360374336811,Cao
13986,17,1,320.46,2.8903717578961645,0.6931471805599453,5.7728731191409945,Thap
13988,20,6,4147.96,3.044522437723423,1.9459101490553132,8.330612979409075,Cao
13989,66,2,1266.08,4.204692619390966,1.0986122886681098,7.144470319606423,Cao
13990,213,1,311.3,5.365976015021851,0.6931471805599453,5.7439642642890325,Thap
13991,12,6,852.88,2.5649493574615367,1.9459101490553132,6.749790668692898,Trung_binh
13992,30,1,76.8,3.4339872044851463,0.6931471805599453,4.354141431184346,Thap
13993,43,9,3466.36,3.784189633918261,2.302585092994046,8.151148776464021,Cao
13994,4,6,2274.14,1.6094379124341003,1.9459101490553132,7.729796867953175,Cao
13995,15,5,1393.69,2.772588722239781,1.791759469228055,7.240427447338227,Cao
13999,10,12,3901.81,2.3978952727983707,2.5649493574615367,8.269452085493503,Cao
